id,date,time,continent_code,country_name,country_code,state/province,population,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities,source_name,source_link,,,
4805,4/17/13,08:00:00,,United States,US,Kentucky,6903,Pikeville,3.38725,,37.4996,-82.4902,"(37.499600000000001, -82.490200000000002)",Landslide,Landslide,Medium,Rain,,,,www.wkyt.com,http://www.wkyt.com/wymt/home/headlines/Mudslide-causes-traffic-delays-203477731.html,17-04-2013,2013,4
4806,4/17/13,23:30:00,,United States,US,Iowa,67862,Iowa City,1.40658,,41.6737,-91.5322,"(41.673699999999997, -91.532200000000003)",Landslide,Mudslide,Medium,Rain,,,,www.kcrg.com,http://www.kcrg.com/news/local/Mudslide-Impacts-University-of-Iowa-Residence-Hall-203542391.html,17-04-2013,2013,4
4807,4/17/13,,,United States,US,Kentucky,1461,Loyall,1.40599,,36.8529,-83.3698,"(36.852899999999998, -83.369799999999998)",Landslide,Landslide,Medium,Rain,,,,www.harlandaily.com,http://www.harlandaily.com/view/full_story/22281568/article-Flooding--mudslides-seen-throughout-county,17-04-2013,2013,4
4809,4/17/13,,,United States,US,Kentucky,1745,Harlan,0.94084,,36.8502,-83.316,"(36.850200000000001, -83.316000000000003)",Landslide,Landslide,Medium,Rain,,,,www.harlandaily.com,http://www.harlandaily.com/view/full_story/22281568/article-Flooding--mudslides-seen-throughout-county,17-04-2013,2013,4
4810,4/18/13,10:00:00,,United States,US,Illinois,1427,Granville,2.1294,,41.2581,-89.2025,"(41.258099999999999, -89.202500000000001)",Landslide,Mudslide,Medium,Rain,,,,newstrib.com,http://newstrib.com/main.asp?SectionID=2&SubSectionID=27&ArticleID=28289,18-04-2013,2013,4
4811,4/18/13,,,United States,US,Illinois,23402,East Peoria,2.39991,Urban area,40.6535,-89.5556,"(40.653500000000001, -89.555599999999998)",Landslide,Mudslide,Small,Rain,,,,www.indianasnewscenter.com,http://www.indianasnewscenter.com/news/top-news/203610501.html,18-04-2013,2013,4
4821,4/23/13,,SA,Ecuador,EC,Esmeraldas,165216,Esmeraldas,21.26652,,0.7793,-79.5864,"(0.77929999999999999, -79.586399999999998)",Landslide,Landslide,Large,Rain,,,14,english.sina.com,http://english.sina.com/world/2013/0424/585265.html,23-04-2013,2013,4
4822,4/25/13,,,United States,US,North Carolina,872,Marshall,6.68251,,35.8568,-82.6957,"(35.8568, -82.695700000000002)",Landslide,Landslide,Medium,Rain,,,,myfox8.com,http://myfox8.com/2013/04/29/landslide-destroys-home-in-madison-county/,25-04-2013,2013,4
4824,4/26/13,,,Trinidad and Tobago,TT,Tobago,17000,Scarborough,6.35974,,11.1954,-60.6764,"(11.195399999999999, -60.676400000000001)",Landslide,Landslide,Large,Rain,,,,beforeitsnews.com,http://beforeitsnews.com/weather/2013/04/mudslide-in-zojila-along-srinagar-kargil-road-claims-1-2440466.html,26-04-2013,2013,4
4828,4/29/13,,,United States,US,Ohio,1791,Glouster,2.06907,,39.485,-82.079,"(39.484999999999999, -82.078999999999994)",Landslide,Landslide,Medium,Rain,,,,www.nbc4i.com,http://www.nbc4i.com/story/22122404/landslide-closes-athens-co-road,29-04-2013,2013,4
4829,4/29/13,,,United States,US,North Carolina,1171,Cove Creek,2.06558,,35.6172,-83.0299,"(35.617199999999997, -83.029899999999998)",Landslide,Landslide,Medium,Rain,,,,www.countyhealth.us,http://www.countyhealth.us/article498435/rains_trigger_2_western_north_carolina_landslides.htm,29-04-2013,2013,4
4830,4/30/13,21:00:00,,United States,US,Florida,28742,Clermont,0.39179,,28.5529,-81.7737,"(28.552900000000001, -81.773700000000005)",Landslide,Mudslide,Medium,Rain,,,,www.wftv.com,http://www.wftv.com/news/news/local/clermont-home-filled-3-feet-mud-after-heavy-rain/nXdM4/,30-04-2013,2013,4
4835,05-06-2013,02:00:00,,United States,US,North Carolina,7848,Black Mountain,0.17766,,35.6194,-82.3219,"(35.619399999999999, -82.321899999999999)",Landslide,Mudslide,Medium,Rain,,,1,www.wsls.com,http://www.wsls.com/story/22171746/norfolk-southern-worker-killed-in-western-north-carolina-mudslide,06-05-2013,2013,5
4837,05-06-2013,,,United States,US,North Carolina,18228,Lenoir,12.88531,,35.9974,-81.6384,"(35.997399999999999, -81.638400000000004)",Landslide,Landslide,Medium,Rain,,,,www.wsoctv.com,http://www.wsoctv.com/news/news/local/highway-90-northern-caldwell-county-closed-due-lan/nXhkr/,06-05-2013,2013,5
4838,05-06-2013,,,United States,US,North Carolina,4227,Canton,4.10329,,35.5429,-82.7938,"(35.542900000000003, -82.793800000000005)",Landslide,Landslide,Medium,Rain,,,,www.citizen-times.com,http://www.citizen-times.com/article/20130506/NEWS01/130506016/Landslide-strands-40-people-Canton,06-05-2013,2013,5
4839,05-06-2013,,,United States,US,North Carolina,2031,Fruitland,5.76576,,35.4462,-82.3746,"(35.446199999999997, -82.374600000000001)",Landslide,Mudslide,Medium,Rain,,,,wncmugshots.com,http://wncmugshots.com/mudslide-closes-us-74a-near-gerton,06-05-2013,2013,5
4841,05-07-2013,,,United States,US,Kentucky,4407,Ludlow,4.02153,,39.1267,-84.5319,"(39.1267, -84.531899999999993)",Landslide,Landslide,Medium,Rain,,,,www.wlwt.com,http://www.wlwt.com/news/local-news/cincinnati/crews-cleaning-up-after-mudslide-closes-cincinnati-street/-/13549970/20048922/-/xjjfhr/-/index.html,07-05-2013,2013,5
4842,05-07-2013,,,United States,US,Kentucky,1732,Pineville,12.36833,,36.731,-83.5619,"(36.731000000000002, -83.561899999999994)",Landslide,Mudslide,Medium,Rain,,,,www.wkyt.com,http://www.wkyt.com/news/headlines/Mudslide-causes-Bell-County-road-to-close-206415391.html?ref=391,07-05-2013,2013,5
4843,05-07-2013,,,United States,US,North Carolina,4227,Canton,4.10329,,35.5429,-82.7938,"(35.542900000000003, -82.793800000000005)",Landslide,Mudslide,Medium,Rain,,,,www.wlos.com,http://www.wlos.com/template/cgi-bin/archived.pl?type=basic&file=/shared/news/features/top-stories/stories/archive/2013/05/ytczSl8Z.xml#.UdBjQ_m1Fgg,07-05-2013,2013,5
4844,05-07-2013,,,United States,US,North Carolina,1192,Lake Lure,0.23032,,35.4299,-82.2055,"(35.429900000000004, -82.205500000000001)",Landslide,Landslide,Medium,Rain,,,,mudslides.rsspump.com,http://mudslides.rsspump.com/?topic=lake-lure-mudslide&key=20130507022152_f12857b95d6d5195898ecbfb5c249ebd,07-05-2013,2013,5
4850,05-08-2013,,,United States,US,North Carolina,1424,Bryson City,6.61994,,35.3884,-83.4985,"(35.388399999999997, -83.498500000000007)",Landslide,Landslide,Medium,Rain,,,,www.thesmokymountaintimes.com,http://www.thesmokymountaintimes.com/articles/2013/05/08/news/5.9.13.news07.txt,08-05-2013,2013,5
4862,5/13/13,,,U.S. Virgin Islands,VI,Saint John Island,2743,Cruz Bay,2.79535,,18.3477,-64.7736,"(18.3477, -64.773600000000002)",Landslide,Mudslide,Medium,Rain,,,,virginislandsdailynews.com,http://virginislandsdailynews.com/news/st-john-homeowner-slapped-with-10-500-in-fines-for-causing-landslide-1.1529169,13-05-2013,2013,5
4863,5/13/13,,,United States,US,Tennessee,2355,Jellico,15.98301,,36.6195,-83.9526,"(36.619500000000002, -83.952600000000004)",Landslide,Landslide,Medium,Downpour,,,,thenewsjournal.net,http://thenewsjournal.net/details/7235/Wet-weather-forces-county-road-crews-to-tackle-pair-of-mudslides#comments,13-05-2013,2013,5
4866,5/15/13,,,United States,US,North Carolina,7848,Black Mountain,7.32191,,35.6357,-82.2434,"(35.6357, -82.243399999999994)",Landslide,Mudslide,Medium,Rain,,,,www.hickoryrecord.com,http://www.hickoryrecord.com/news/article_64aebfc6-bd6f-11e2-9af2-0019bb30f31a.html,15-05-2013,2013,5
4868,5/19/13,,,United States,US,Georgia,2536,Dawsonville,12.44051,,34.3426,-84.0226,"(34.342599999999997, -84.022599999999997)",Landslide,Landslide,Medium,Rain,,,,mableton.11alive.com,http://mableton.11alive.com/news/news/256562-weekend-storms-result-flooding-mudslide,19-05-2013,2013,5
4871,5/22/13,21:30:00,,United States,US,South Carolina,1312,Tigerville,7.92482,,35.0972,-82.448,"(35.097200000000001, -82.447999999999993)",Landslide,Landslide,Medium,Rain,,,,www.wspa.com,http://www.wspa.com/story/22401714/mudslide-shuts-down-greenville-county-road-motorists-urged-to-use-caution,22-05-2013,2013,5
4872,5/22/13,01:13,,United States,US,Minnesota,19540,West Saint Paul,1.89742,Bluff,44.9179,-93.1255,"(44.917900000000003, -93.125500000000002)",Landslide,Rockfall,Medium,Rain,,2,2,www.cbsnews.com,http://www.cbsnews.com/8301-201_162-57585821/minn-park-landslide-leaves-1-child-dead-1-missing/,22-05-2013,2013,5
4874,5/26/13,,,Mexico,MX,Hidalgo,33196,Tepeji de Ocampo,0.64483,,19.9006,-99.3417,"(19.900600000000001, -99.341700000000003)",Landslide,Landslide,Large,Rain,,,7,en.apa.az,http://en.apa.az/xeber_7_killed_in_landslide_in_central_mexico_193672.html,26-05-2013,2013,5
4877,5/27/13,,,United States,US,Missouri,17916,Hannibal,1.97078,,39.7245,-91.3681,"(39.724499999999999, -91.368099999999998)",Landslide,Landslide,Medium,Rain,,,0,www.connecttristates.com,http://www.connecttristates.com/news/story.aspx?id=907246#.Ud1iTfnVCAg,27-05-2013,2013,5
4879,5/28/13,,,Panama,PA,Colón,1274,Portobelo,2.67409,,9.5676,-79.6667,"(9.5676000000000005, -79.666700000000006)",Landslide,Landslide,Medium,Downpour,,,0,www.newsroompanama.com,http://www.newsroompanama.com/panama/5804-rain-brings-floods-landslides-and-traffic-chaos-to-colon.html,28-05-2013,2013,5
4880,5/28/13,,,Panama,PA,Colón,3302,Margarita,0.7476,,9.3381,-79.8897,"(9.3381000000000007, -79.889700000000005)",Landslide,Landslide,Medium,Downpour,,,0,,,28-05-2013,2013,5
4881,5/28/13,,,Panama,PA,Colón,76643,Colón,0.20365,,9.3581,-79.9029,"(9.3581000000000003, -79.902900000000002)",Landslide,Landslide,Medium,Downpour,,,0,,,28-05-2013,2013,5
4884,5/29/13,Early morning,,United States,US,Illinois,40633,Quincy,2.38934,,39.9141,-91.411,"(39.914099999999998, -91.411000000000001)",Landslide,Landslide,Small,Downpour,,,0,www.youtube.com,http://www.youtube.com/watch?v=_wyFzUcJwvI,29-05-2013,2013,5
4886,5/29/13,,,United States,US,New York,1213,Camillus,2.5486,,43.0266,-76.3302,"(43.026600000000002, -76.330200000000005)",Landslide,Mudslide,Small,Downpour,,,0,www.syracuse.com,http://www.syracuse.com/news/index.ssf/2013/06/camillus_highway_closed_by_mud.html,29-05-2013,2013,5
4890,5/31/13,,SA,Ecuador,EC,Pichincha,26582,Cayambe,45.69792,,-0.1193,-77.7668,"(-0.1193, -77.766800000000003)",Landslide,Landslide,Medium,Downpour,,,0,ens-newswire.com,http://ens-newswire.com/2013/06/11/oil-spilled-into-ecuadors-rivers-reaches-peru/,31-05-2013,2013,5
4893,06-01-2013,,,United States,US,South Dakota,3124,Lead,1.39751,,44.3507,-103.7826,"(44.350700000000003, -103.7826)",Landslide,Mudslide,Small,Rain,,,0,rapidcityjournal.com,http://rapidcityjournal.com/news/rain-causes-mudslide-in-lead/article_842c7803-acd9-53da-9626-6e4e112f47b6.html,01-06-2013,2013,6
4902,06-06-2013,10:00:00,,United States,US,New York,1213,Camillus,2.5486,,43.0266,-76.3302,"(43.026600000000002, -76.330200000000005)",Landslide,Mudslide,Small,Downpour,,,0,www.syracuse.com,http://www.syracuse.com/news/index.ssf/2013/06/mudslide_in_camillus_closes_rt.html#incart_m-rpt-2,06-06-2013,2013,6
4907,06-07-2013,,,United States,US,Connecticut,3554,Old Mystic,0.78631,,41.386,-71.9558,"(41.386000000000003, -71.955799999999996)",Landslide,Mudslide,Small,Tropical cyclone,Andrea,,0,stonington.patch.com,http://stonington.patch.com/groups/weather-/p/flooding-and-mudslide-from-storm-in-mystic-pawcatuck-and-old-mystic,07-06-2013,2013,6
4909,06-10-2013,19:30:00,,United States,US,Pennsylvania,1526006,Philadelphia,1.27824,,39.942,-75.1572,"(39.942, -75.157200000000003)",Landslide,Mudslide,Medium,Downpour,,,0,blogs.phillymag.com,http://blogs.phillymag.com/the_philly_post/2013/06/11/mudslide-philly-night/,10-06-2013,2013,6
4918,6/13/13,,,United States,US,Kentucky,1461,Loyall,2.3688,,36.8406,-83.3765,"(36.840600000000002, -83.376499999999993)",Landslide,Mudslide,Medium,Rain,,,0,www.harlandaily.com,http://www.harlandaily.com/view/full_story/22900176/article-Landslide-at-Dayhoit?instance=popular,13-06-2013,2013,6
4919,6/14/13,Morning,,Trinidad and Tobago,TT,Tunapuna/Piarco,17758,Tunapuna,2.63186,,10.6501,-61.4004,"(10.6501, -61.400399999999998)",Landslide,Landslide,Small,Downpour,,,0,www.newsday.co.tt,"http://www.newsday.co.tt/news/0,179174.html",14-06-2013,2013,6
4922,6/16/13,00:00:00,,United States,US,New York,1500,Middleburgh,1.41843,Above road,42.5889,-74.32,"(42.588900000000002, -74.319999999999993)",Landslide,Mudslide,Small,Rain,,,0,News10,https://web.archive.org/web/20130619021515/http://www.news10.com/story/22609562/mudslide-closes-middleburgh-road,16-06-2013,2013,6
4935,6/17/13,04:30:00,,United States,US,New York,1213,Camillus,2.5486,,43.0266,-76.3302,"(43.026600000000002, -76.330200000000005)",Landslide,Mudslide,Small,Downpour,,,0,www.syracuse.com,http://www.syracuse.com/news/index.ssf/2013/06/mudslide_closes_camillus_road.html,17-06-2013,2013,6
4961,6/18/13,,,United States,US,Vermont,1162,Williamstown,8.90467,,44.1047,-72.4328,"(44.104700000000001, -72.4328)",Landslide,Landslide,Small,Rain,,,0,www.wcax.com,http://www.wcax.com/story/22626175/crews-clear-landslide-in-washington-vt,18-06-2013,2013,6
4971,6/23/13,03:20:00,,United States,US,Iowa,3897,Waukon,23.47684,,43.3656,-91.218,"(43.365600000000001, -91.218000000000004)",Landslide,Mudslide,Medium,Downpour,,,0,www.dailymail.co.uk,http://www.dailymail.co.uk/news/article-2348657/Homeowner-miracle-escape-mudslide-sends-tree-bedroom-window-narrowly-missing-him.html?ito=feeds-newsxml,23-06-2013,2013,6
4972,6/23/13,,,United States,US,New York,2598,Frankfort,17.52573,,43.1925,-75.021,"(43.192500000000003, -75.021000000000001)",Landslide,Mudslide,Small,Downpour,,,0,www.wktv.com,http://www.wktv.com/news/local/Thunderstorms-cause-flooding-road-closures-in-Herkimer-County-212687721.html,23-06-2013,2013,6
4973,6/24/13,09:00:00,,United States,US,Wisconsin,3231,Boscobel,2.89624,,43.1604,-90.7085,"(43.160400000000003, -90.708500000000001)",Landslide,Mudslide,Medium,Downpour,,,0,www.wxow.com,http://www.wxow.com/story/22672716/2013/06/24/mudslide-just-part-of-storm-damage-in-wisconsin,24-06-2013,2013,6
4977,6/24/13,,,United States,US,Wisconsin,5911,Prairie du Chien,12.86889,,43.1674,-91.1351,"(43.167400000000001, -91.135099999999994)",Landslide,Landslide,Medium,Rain,,,0,www.wxow.com,http://www.wxow.com/story/22672716/2013/06/24/mudslide-just-part-of-storm-damage-in-wisconsin,24-06-2013,2013,6
4980,6/25/13,10:30:00,,United States,US,Minnesota,2868,Caledonia,24.86266,,43.5735,-91.2006,"(43.573500000000003, -91.200599999999994)",Landslide,Rockfall,Medium,Downpour,,,,news.wpr.org,http://news.wpr.org/post/walker-requests-federal-aid-flood-damaged-counties,25-06-2013,2013,6
4985,6/26/13,08:00:00,,United States,US,New York,1213,Camillus,2.5486,,43.0266,-76.3302,"(43.026600000000002, -76.330200000000005)",Landslide,Mudslide,Small,Downpour,,,0,www.cnycentral.com,http://www.cnycentral.com/news/story.aspx?id=914371#.Uc3ZYPnVCAg,26-06-2013,2013,6
4986,6/26/13,Late afternoon,,United States,US,Wisconsin,1418,Seymour,2.68314,,44.8504,-91.4372,"(44.8504, -91.437200000000004)",Landslide,Mudslide,Small,Downpour,,,0,www.leadertelegram.com,http://www.leadertelegram.com/news/daily_updates/article_12445334-dec8-11e2-8f7a-001a4bcf887a.html,26-06-2013,2013,6
4989,6/27/13,18:00:00,,United States,US,Pennsylvania,14324,Pottsville,0.10261,,40.6864,-76.1962,"(40.686399999999999, -76.196200000000005)",Landslide,Mudslide,Small,Downpour,,,0,wnep.com,http://wnep.com/2013/06/28/mudslide-in-pottsville/,27-06-2013,2013,6
4992,6/27/13,,,United States,US,New York,47376,Binghamton,2.11425,,42.1144,-75.9324,"(42.114400000000003, -75.932400000000001)",Landslide,Mudslide,Small,Rain,,,0,centralny.ynn.com,http://centralny.ynn.com/content/top_stories/671262/road-reopens-after-mudslide/,27-06-2013,2013,6
4994,6/28/13,20:45:00,,United States,US,Colorado,2450,Laporte,25.57232,,40.6784,-105.4323,"(40.678400000000003, -105.4323)",Landslide,Mudslide,Medium,Downpour,,,0,www.9news.com,http://www.9news.com/news/local/article/342849/346/Mudslide-that-covered-Colorado-Hwy-14-cleared,28-06-2013,2013,6
4998,6/29/13,,,United States,US,Pennsylvania,5565,Duquesne,0.89493,,40.3892,-79.8627,"(40.389200000000002, -79.862700000000004)",Landslide,Landslide,Medium,Unknown,,,0,www.post-gazette.com,http://www.post-gazette.com/neighborhoods-south/2013/09/15/Repairs-to-begin-Monday-at-trail-landslide-near-Kennywood/stories/201309150162,29-06-2013,2013,6
5003,07-01-2013,Night,,United States,US,Colorado,4992,Manitou Springs,0.4097,,38.8634,-104.917,"(38.863399999999999, -104.917)",Landslide,Mudslide,Medium,Downpour,,,0,denver.cbslocal.com,http://denver.cbslocal.com/2013/07/01/mudslide-causes-damage-in-waldo-canyon-burn-area/,01-07-2013,2013,7
5004,07-01-2013,Night,,United States,US,Kentucky,5338,Dayton,1.11204,,39.1226,-84.4756,"(39.122599999999998, -84.4756)",Landslide,Mudslide,Small,Downpour,,,0,www.wlwt.com,http://www.wlwt.com/news/local-news/cincinnati/columbia-parkway-closed-due-to-mudslide/-/13549970/20797646/-/xnprkq/-/index.html,01-07-2013,2013,7
5008,07-01-2013,,,United States,US,North Carolina,1655,Hazelwood,11.16865,,35.4134,-83.1068,"(35.413400000000003, -83.106800000000007)",Landslide,Landslide,Small,Downpour,,,0,www.thesylvaherald.com,http://www.thesylvaherald.com/top_stories/article_553279aa-e57b-11e2-a65b-001a4bcf6878.html,01-07-2013,2013,7
5009,07-01-2013,,,United States,US,North Carolina,2588,Sylva,4.59472,,35.4059,-83.2578,"(35.405900000000003, -83.257800000000003)",Landslide,Landslide,Medium,Downpour,,,0,www.thesylvaherald.com,http://www.thesylvaherald.com/top_stories/article_553279aa-e57b-11e2-a65b-001a4bcf6878.html,01-07-2013,2013,7
5010,07-01-2013,,,United States,US,Pennsylvania,11372,Carnot-Moon,1.51482,,40.5287,-80.2054,"(40.528700000000001, -80.205399999999997)",Landslide,Landslide,Small,Downpour,,,0,www.usatoday.com,http://www.usatoday.com/story/weather/2013/07/01/heavy-rainfall-causes-flooding-around-pennsylvania/2479883/,01-07-2013,2013,7
5018,07-03-2013,Night,,United States,US,Virginia,24922,Cave Spring,5.42545,,37.1995,-80.0628,"(37.1995, -80.062799999999996)",Landslide,Landslide,Medium,Rain,,,0,www.wset.com,http://www.wset.com/story/22758486/update-multiple-landslides-shut-down-bent-mountain-rd,03-07-2013,2013,7
5019,07-04-2013,21:00:00,,United States,US,North Carolina,83393,Asheville,2.03173,,35.6092,-82.534,"(35.609200000000001, -82.534000000000006)",Landslide,Landslide,Medium,Flooding,,,0,www.citizen-times.com,http://www.citizen-times.com/article/20130705/NEWS01/307050021/?nclick_check=1,04-07-2013,2013,7
5020,07-04-2013,23:30:00,,United States,US,Wyoming,9520,Cody,1.13439,,44.5199,-109.0676,"(44.5199, -109.0676)",Landslide,Mudslide,Medium,Rain,,,0,www.codyenterprise.com,http://www.codyenterprise.com/news/local/article_6ec28768-e41b-11e2-9049-001a4bcf887a.html,04-07-2013,2013,7
5025,07-04-2013,,,United States,US,North Carolina,6123,Woodfin,5.02716,,35.6508,-82.5308,"(35.650799999999997, -82.530799999999999)",Landslide,Landslide,Small,Continuous rain,,,0,www.blackmountainnews.com,http://www.blackmountainnews.com/article/20131209/NEWS/312090018/County-removes-collapsing-home-neighbors-want-more-work,04-07-2013,2013,7
5026,07-04-2013,,,United States,US,North Carolina,83393,Asheville,4.34897,,35.6255,-82.5166,"(35.625500000000002, -82.516599999999997)",Landslide,Landslide,Medium,Downpour,,,,www.mountainx.com,http://www.mountainx.com/article/51561/City-begins-work-to-repair-landslide-damaged-roads,04-07-2013,2013,7
5027,07-04-2013,,,United States,US,North Carolina,6123,Woodfin,5.14161,,35.6425,-82.5264,"(35.642499999999998, -82.526399999999995)",Landslide,Landslide,Medium,Downpour,,,,www.mountainx.com,http://www.mountainx.com/article/51561/City-begins-work-to-repair-landslide-damaged-roads,04-07-2013,2013,7
5028,07-04-2013,,,United States,US,North Carolina,83393,Asheville,1.27543,,35.6057,-82.5412,"(35.605699999999999, -82.541200000000003)",Landslide,Landslide,Medium,Downpour,,,,www.mountainx.com,http://www.mountainx.com/article/51561/City-begins-work-to-repair-landslide-damaged-roads,04-07-2013,2013,7
5029,07-04-2013,,,United States,US,North Carolina,6123,Woodfin,4.03738,,35.6369,-82.5377,"(35.636899999999997, -82.537700000000001)",Landslide,Landslide,Medium,Downpour,,,,www.mountainx.com,http://www.mountainx.com/article/51561/City-begins-work-to-repair-landslide-damaged-roads,04-07-2013,2013,7
5030,07-04-2013,,,United States,US,North Carolina,1241,Blowing Rock,11.48809,,36.0518,-81.6019,"(36.0518, -81.601900000000001)",Landslide,Landslide,Medium,Downpour,,,0,www.wsoctv.com,http://www.wsoctv.com/news/news/local/rain-causes-massive-mudslide-caldwell-co-mountains/nYdy7/,04-07-2013,2013,7
5031,07-04-2013,,,United States,US,North Carolina,7609,Brevard,18.50736,,35.078,-82.808,"(35.078000000000003, -82.808000000000007)",Landslide,Landslide,Small,Rain,,,0,www.youtube.com,http://www.youtube.com/watch?v=kxZ7qRDALi4,04-07-2013,2013,7
5033,07-05-2013,02:30:00,,United States,US,Utah,1932,Granite,9.12556,,40.5749,-111.6983,"(40.5749, -111.6983)",Landslide,Landslide,Medium,Downpour,,,0,www.deseretnews.com,http://www.deseretnews.com/article/865582679/Little-Cottonwood-Canyon-closed-after-early-morning-landslide.html?pg=all,05-07-2013,2013,7
5035,07-05-2013,23:30:00,,United States,US,Utah,1932,Granite,10.78115,,40.5765,-111.6788,"(40.576500000000003, -111.6788)",Landslide,Landslide,Medium,Downpour,,,0,www.sltrib.com,http://www.sltrib.com/sltrib/news/56559658-78/friday-slide-canyon-carrillo.html.csp,05-07-2013,2013,7
5038,07-06-2013,15:15:00,,United States,US,Utah,9796,Cedar Hills,2.64441,,40.4338,-111.741,"(40.433799999999998, -111.741)",Landslide,Landslide,Small,Downpour,,,0,www.heraldextra.com,http://www.heraldextra.com/news/local/north/american-fork/mudslides-close-american-fork-canyon/article_bbe02f01-9c76-58e7-8d83-0e99ac604cf3.html,06-07-2013,2013,7
5041,07-06-2013,Night,,United States,US,Utah,15523,Highland,5.32884,,40.4445,-111.7078,"(40.444499999999998, -111.70780000000001)",Landslide,Mudslide,Small,Downpour,,,0,www.ksl.com,http://www.ksl.com/?sid=25909340&nid=148,06-07-2013,2013,7
5042,07-06-2013,Night,,United States,US,Utah,9796,Cedar Hills,7.08894,,40.4467,-111.6867,"(40.4467, -111.6867)",Landslide,Mudslide,Medium,Downpour,,,0,www.ksl.com,http://www.ksl.com/?sid=25909340&nid=148,06-07-2013,2013,7
5046,07-06-2013,,,United States,US,New York,8053,Ilion,0.85072,,43.0091,-75.0289,"(43.009099999999997, -75.028899999999993)",Landslide,Mudslide,Small,Rain,,,0,www.wktv.com,http://www.wktv.com/news/local/Ilion-residents-lose-part-of-their-yards-to-a-mudslide-214524081.html,06-07-2013,2013,7
5048,07-07-2013,Morning,,United States,US,Kentucky,2231,Jackson,7.39282,,37.4892,-83.3601,"(37.489199999999997, -83.360100000000003)",Landslide,Mudslide,Small,Continuous rain,,,0,www.wkyt.com,http://www.wkyt.com/news/headlines/Mudslide-closes-state-highway-214561001.html?ref=001,07-07-2013,2013,7
5055,07-07-2013,,,United States,US,North Carolina,1241,Blowing Rock,1.05589,,36.1316,-81.6885,"(36.131599999999999, -81.688500000000005)",Landslide,Landslide,Small,Downpour,,,0,blowingrocket.com,http://blowingrocket.com/Local_News/story/Wonderland-blocked-off-id-003565,07-07-2013,2013,7
5059,07-08-2013,15:00:00,,United States,US,New Mexico,1770,Questa,21.76837,,36.7025,-105.3514,"(36.702500000000001, -105.3514)",Landslide,Mudslide,Medium,Downpour,,,0,www.sangrechronicle.com,http://www.sangrechronicle.com/articles/2013/07/08/news/doc51db2e0d5781a072636483.txt,08-07-2013,2013,7
5060,07-08-2013,Morning,,United States,US,New York,2199,Morrisville,5.55677,,42.8868,-75.5741,"(42.886800000000001, -75.574100000000001)",Landslide,Mudslide,Small,Downpour,,,0,www.cnycentral.com,http://www.cnycentral.com/news/story.aspx?id=918830#.UdwpWfnVCAg,08-07-2013,2013,7
5061,07-08-2013,,,United States,US,Kentucky,2231,Jackson,7.44703,,37.489,-83.3588,"(37.488999999999997, -83.358800000000002)",Landslide,Landslide,Medium,Unknown,,,0,www.bgdailynews.com,http://www.bgdailynews.com/news/state/mudslide-closes-ky-in-breathitt-county/article_5e5d485d-2b03-59c2-8517-d6a799bc442c.html,08-07-2013,2013,7
5067,07-09-2013,,,Cuba,CU,Artemisa Province,7205,Soroa,11.87914,,22.7943,-83.1322,"(22.7943, -83.132199999999997)",Landslide,Landslide,Medium,Downpour,,,0,www.havanatimes.org,http://www.havanatimes.org/?p=96131,09-07-2013,2013,7
5070,07-10-2013,13:30:00,,United States,US,Colorado,2193,Colorado City,13.17259,,37.9532,-104.9848,"(37.953200000000002, -104.98480000000001)",Landslide,Mudslide,Medium,Rain,,,0,www.firehouse.com,http://www.firehouse.com/news/10985354/mudslide-from-scorched-earth-buries-nm-ranch,10-07-2013,2013,7
5071,07-10-2013,Afternoon,,United States,US,Colorado,4992,Manitou Springs,2.43897,,38.8759,-104.9362,"(38.875900000000001, -104.9362)",Landslide,Mudslide,Medium,Rain,,,0,www.kktv.com,http://www.kktv.com/news/headlines/Highway-24-Closed-By-Mudslide-214983111.html,10-07-2013,2013,7
5077,07-10-2013,,,United States,US,Colorado,4992,Manitou Springs,0.4097,,38.8634,-104.917,"(38.863399999999999, -104.917)",Landslide,Mudslide,Medium,Downpour,,,0,gazette.com,http://gazette.com/thousands-around-colorado-springs-must-be-wary-of-the-big-black-wave/article/1503398,10-07-2013,2013,7
5078,07-11-2013,,,United States,US,West Virginia,1779,Logan,7.51462,,37.8024,-81.9312,"(37.802399999999999, -81.931200000000004)",Landslide,Landslide,Medium,Rain,,,0,www.wsaz.com,http://www.wsaz.com/news/headlines/Mudslides-in-Logan-County-Trap-People-in-Neighborhoods-215156871.html,11-07-2013,2013,7
5080,07-12-2013,15:25:00,,United States,US,Colorado,2450,Laporte,14.72352,,40.6893,-105.291,"(40.689300000000003, -105.291)",Landslide,Mudslide,Medium,Downpour,,,0,www.coloradoan.com,http://www.coloradoan.com/article/20130712/NEWS01/307120031/Mudslides-trap-motorists-close-road-Poudre-Canyon?nclick_check=1,12-07-2013,2013,7
5081,07-12-2013,16:00:00,,United States,US,Colorado,2450,Laporte,20.26585,,40.6558,-105.3742,"(40.655799999999999, -105.3742)",Landslide,Landslide,Small,Downpour,,,0,www.reporterherald.com,http://www.reporterherald.com/ci_23649025/weather-service-warns-imminent-flooding-larimer-boulder-counties,12-07-2013,2013,7
